step,run_0,run_1,run_2,run_3,run_4
10000,True,True,True,True,True
20000,False,True,True,True,False
30000,False,True,True,True,False
40000,True,True,True,True,True
50000,True,True,True,True,True
60000,True,True,True,True,True
70000,True,True,True,True,True
80000,True,True,True,True,True
90000,True,True,True,True,True
100000,True,True,True,True,False
110000,True,True,True,True,False
120000,False,True,True,True,True
130000,True,True,True,True,True
140000,True,True,True,True,True
150000,True,True,True,True,True
160000,True,True,True,True,True
170000,True,True,True,True,True
180000,True,True,True,True,True
190000,True,True,True,True,True
200000,True,True,True,True,True
210000,False,True,True,True,False
220000,False,True,True,True,True
230000,False,True,True,True,True
240000,True,True,True,True,True
250000,True,False,True,True,True
260000,False,True,True,True,True
270000,True,True,True,True,True
280000,True,True,True,True,True
290000,True,True,True,True,True
300000,False,True,True,True,True
310000,False,True,True,True,True
320000,True,True,True,True,True
330000,True,True,True,True,True
340000,False,True,False,True,True
350000,True,True,True,True,True
360000,True,True,True,True,True
370000,True,True,True,True,True
380000,True,True,True,True,True
390000,False,True,False,True,True
400000,True,True,False,True,True
410000,False,True,True,True,True
420000,True,True,True,True,True
430000,True,True,False,True,True
440000,True,True,True,True,True
450000,True,True,True,True,True
460000,True,True,True,True,True
470000,True,True,False,True,True
480000,True,False,True,True,True
490000,False,True,True,True,True
